pokemonId,latitude,longitude,appearedTimeOfDay,appearedHour,appearedMinute,city,continent,weather,population_density
48,35.761853,-78.640273,evening,19,10,New_York,America,Clear,493.07547
30,39.955657,-75.919604,evening,19,10,New_York,America,Clear,107.52168
21,40.146776,-83.028963,evening,19,10,New_York,America,Clear,475.51624
16,38.987724,-84.703838,evening,19,10,New_York,America,Clear,64.71778
14,39.428344,-77.468091,evening,19,10,New_York,America,Clear,849.44226
16,26.54081,-80.064101,evening,19,10,New_York,America,LightRain,1517.408
133,39.425894,-77.472662,evening,19,9,New_York,America,Clear,849.44226
13,39.959132,-75.915884,evening,19,9,New_York,America,Clear,107.52168
16,39.956433,-75.918878,evening,19,9,New_York,America,Clear,107.52168
16,26.526448,-80.06218,evening,19,9,New_York,America,LightRain,1517.408
16,35.224441,-80.849153,evening,19,9,New_York,America,Clear,1094.8889
43,39.956477,-75.921147,evening,19,9,New_York,America,Clear,107.52168
16,38.916438,-77.222957,evening,19,9,New_York,America,Clear,790.0195
120,35.735249,-78.650024,evening,19,9,New_York,America,Clear,493.07547
16,38.916801,-77.22116,evening,19,9,New_York,America,Clear,790.0195
14,39.958119,-75.91788,evening,19,9,New_York,America,Clear,107.52168
16,38.917704,-77.22134,evening,19,9,New_York,America,Clear,790.0195
13,44.34055,-72.75782,evening,19,9,New_York,America,Clear,38.953922
69,38.9174,-77.223675,evening,19,9,New_York,America,Clear,790.0195
41,38.917069,-77.223585,evening,19,9,New_York,America,Clear,790.0195
69,40.150071,-83.030809,evening,19,9,New_York,America,Clear,475.51624
133,39.426603,-77.471855,evening,19,9,New_York,America,Clear,849.44226
4,40.149501,-83.027956,evening,19,9,New_York,America,Clear,475.51624
16,38.988312,-84.706043,evening,19,9,New_York,America,Clear,64.71778
13,38.918368,-77.219364,evening,19,9,New_York,America,Clear,790.0195
16,39.95931,-75.919241,evening,19,9,New_York,America,Clear,107.52168
19,39.426231,-77.468449,evening,19,9,New_York,America,Clear,849.44226
98,39.958388,-75.920693,evening,19,9,New_York,America,Clear,107.52168
41,35.224127,-80.84725,evening,19,8,New_York,America,Clear,1094.8889
16,44.342194,-72.755562,evening,19,8,New_York,America,Clear,38.953922
29,43.010576,-73.849304,evening,19,8,New_York,America,Clear,266.19315
72,38.934672,-76.542366,evening,19,8,New_York,America,Clear,708.5878
29,39.954893,-75.919151,evening,19,8,New_York,America,Clear,107.52168
16,38.917375,-77.218376,evening,19,8,New_York,America,Clear,790.0195
48,26.52758,-80.062704,evening,19,8,New_York,America,LightRain,1517.408
16,44.339402,-72.75709,evening,19,8,New_York,America,Clear,38.953922
90,39.956119,-75.917608,evening,19,8,New_York,America,Clear,107.52168
41,38.933357,-76.551668,evening,19,8,New_York,America,Clear,708.5878
19,26.52502,-80.063926,evening,19,8,New_York,America,LightRain,1517.408
13,38.963177,-77.531085,evening,19,8,New_York,America,Clear,55.97982
41,35.225338,-80.848634,evening,19,8,New_York,America,Clear,1094.8889
21,39.954003,-75.92278,evening,19,8,New_York,America,Clear,107.52168
13,42.260538,-71.850509,evening,19,8,New_York,America,Clear,659.01855
129,38.886616,-77.044978,evening,19,8,New_York,America,Clear,2810.7285
10,35.226609,-80.849671,evening,19,8,New_York,America,Clear,1094.8889
16,38.918724,-77.224753,evening,19,8,New_York,America,Clear,790.0195
41,26.528039,-80.056243,evening,19,7,New_York,America,LightRain,1517.408
19,38.935994,-76.548868,evening,19,7,New_York,America,Clear,708.5878
17,38.917361,-77.222597,evening,19,7,New_York,America,Clear,790.0195
16,39.959121,-75.915793,evening,19,7,New_York,America,Clear,107.52168
100,40.646551,-73.15824,evening,19,7,New_York,America,Clear,0
13,26.53701,-80.063228,evening,19,7,New_York,America,LightRain,1517.408
16,38.929909,-76.549591,evening,19,7,New_York,America,Clear,708.5878
16,38.917331,-77.223046,evening,19,7,New_York,America,Clear,790.0195
4,29.487421,-81.233769,evening,19,7,New_York,America,PartlyCloudy,26.141039
19,38.915143,-77.222867,evening,19,6,New_York,America,Clear,790.0195
19,26.537003,-80.060521,evening,19,6,New_York,America,LightRain,1517.408
16,35.225829,-80.846125,evening,19,6,New_York,America,Clear,1094.8889
41,35.224002,-80.846731,evening,19,6,New_York,America,Clear,1094.8889
16,38.915784,-77.224304,evening,19,6,New_York,America,Clear,790.0195
19,26.540877,-80.063751,evening,19,6,New_York,America,LightRain,1517.408
13,39.95687,-75.923052,evening,19,6,New_York,America,Clear,107.52168
10,44.337943,-72.757687,evening,19,6,New_York,America,Clear,38.953922
23,44.339081,-72.758834,evening,19,6,New_York,America,Clear,38.953922
16,26.528552,-80.062267,evening,19,6,New_York,America,LightRain,1517.408
120,38.916659,-77.222777,evening,19,6,New_York,America,Clear,790.0195
13,39.95867,-75.919151,evening,19,5,New_York,America,Clear,107.52168
35,41.285984,-73.212811,evening,19,5,New_York,America,Clear,1361.0005
19,40.148095,-83.029718,evening,19,5,New_York,America,Clear,475.51624
21,40.151967,-83.030557,evening,19,5,New_York,America,Clear,475.51624
21,38.917311,-77.222867,evening,19,5,New_York,America,Clear,790.0195
96,39.426344,-77.471676,evening,19,5,New_York,America,Clear,849.44226
129,38.883583,-77.042279,evening,19,5,New_York,America,Clear,2810.7285
32,39.422778,-77.466746,evening,19,5,New_York,America,Clear,849.44226
16,38.916176,-77.223495,evening,19,5,New_York,America,Clear,790.0195
10,42.258973,-71.850972,evening,19,5,New_York,America,Clear,659.01855
100,40.644344,-73.15741,evening,19,5,New_York,America,Clear,0
98,38.882542,-77.045158,evening,19,5,New_York,America,Clear,2810.7285
16,35.225554,-80.845866,evening,19,5,New_York,America,Clear,1094.8889
19,35.736866,-78.651088,evening,19,5,New_York,America,Clear,493.07547
13,26.534517,-80.062791,evening,19,4,New_York,America,LightRain,1517.408
19,39.953577,-75.921238,evening,19,4,New_York,America,Clear,107.52168
133,38.91646,-77.220262,evening,19,4,New_York,America,Clear,790.0195
13,39.42259,-77.466477,evening,19,4,New_York,America,Clear,849.44226
69,26.526678,-80.05764,evening,19,4,New_York,America,LightRain,1517.408
21,39.425946,-77.466567,evening,19,4,New_York,America,Clear,849.44226
16,38.917303,-77.220621,evening,19,4,New_York,America,Clear,790.0195
60,35.227034,-80.849671,evening,19,4,New_York,America,Clear,1094.8889
129,35.187945,-80.845088,evening,19,3,New_York,America,Clear,1265.7916
133,39.426849,-77.46827,evening,19,3,New_York,America,Clear,849.44226
48,42.255595,-71.854956,evening,19,3,New_York,America,Clear,659.01855
35,44.342016,-72.755364,evening,19,3,New_York,America,Clear,38.953922
48,38.919119,-77.220352,evening,19,3,New_York,America,Clear,790.0195
43,39.954375,-75.921963,evening,19,2,New_York,America,Clear,107.52168
39,39.95414,-75.919423,evening,19,2,New_York,America,Clear,107.52168
13,44.337089,-72.756466,evening,19,2,New_York,America,Clear,38.953922
102,38.917243,-77.220082,evening,19,2,New_York,America,Clear,790.0195
19,26.548675,-80.076148,evening,19,2,New_York,America,LightRain,1517.408
10,42.25653,-71.852918,evening,19,2,New_York,America,Clear,659.01855
10,26.542263,-80.062704,evening,19,2,New_York,America,LightRain,1517.408
21,40.787766,-73.737259,evening,19,2,New_York,America,MostlyCloudy,5206.375
48,42.258573,-71.85264,evening,19,2,New_York,America,Clear,659.01855
35,42.257812,-71.852547,evening,19,2,New_York,America,Clear,659.01855
120,26.527955,-80.05764,evening,19,2,New_York,America,LightRain,1517.408
79,32.905733,-84.330498,evening,19,2,New_York,America,PartlyCloudy,86.49836
16,44.33812,-72.756444,evening,19,2,New_York,America,Clear,38.953922
46,26.533556,-80.062093,evening,19,2,New_York,America,LightRain,1517.408
16,26.064152,-80.364082,evening,19,1,New_York,America,Rain,570.0402
16,38.916527,-77.223765,evening,19,1,New_York,America,Clear,790.0195
17,29.484333,-81.238761,evening,19,1,New_York,America,PartlyCloudy,26.141039
20,26.528425,-80.063053,evening,19,1,New_York,America,LightRain,1517.408
19,35.188102,-80.842666,evening,19,1,New_York,America,Clear,1265.7916
13,38.916708,-77.223945,evening,19,1,New_York,America,Clear,790.0195
19,26.527768,-80.062791,evening,19,1,New_York,America,LightRain,1517.408
19,26.064186,-80.363212,evening,19,1,New_York,America,Rain,570.0402
32,35.18801,-80.843704,evening,19,1,New_York,America,Clear,1265.7916
16,29.48597,-81.240396,evening,19,0,New_York,America,PartlyCloudy,26.141039
20,35.778611,-78.636815,evening,19,0,New_York,America,Clear,493.07547
16,38.91889,-77.219004,evening,19,0,New_York,America,Clear,790.0195
16,26.530285,-80.060958,evening,19,0,New_York,America,LightRain,1517.408
129,26.53895,-80.066196,evening,19,0,New_York,America,LightRain,1517.408
19,38.915966,-77.223046,evening,19,0,New_York,America,Clear,790.0195
19,26.54828,-80.077021,evening,19,0,New_York,America,LightRain,1517.408
19,35.775985,-78.635751,evening,19,0,New_York,America,Clear,493.07547
19,38.917403,-77.220801,evening,19,0,New_York,America,Clear,790.0195
133,29.487335,-81.239277,evening,19,0,New_York,America,PartlyCloudy,26.141039
133,26.536463,-80.064537,evening,18,59,New_York,America,Rain,1517.408
13,38.918105,-77.22134,evening,18,59,New_York,America,Clear,790.0195
19,38.917039,-77.224034,evening,18,59,New_York,America,Clear,790.0195
16,44.338316,-72.755807,evening,18,59,New_York,America,Clear,38.953922
19,38.91672,-77.22116,evening,18,59,New_York,America,Clear,790.0195
16,38.917471,-77.222867,evening,18,59,New_York,America,Clear,790.0195
43,26.52764,-80.060958,evening,18,59,New_York,America,Rain,1517.408
43,26.06574,-80.3673,evening,18,59,New_York,America,Rain,570.0402
79,35.19179,-80.843012,evening,18,59,New_York,America,Clear,1265.7916
10,38.915695,-77.223495,evening,18,59,New_York,America,Clear,790.0195
133,40.148584,-83.031229,evening,18,58,New_York,America,Clear,475.51624
33,39.956511,-75.919514,evening,18,58,New_York,America,Clear,107.52168
19,29.490959,-81.23833,evening,18,58,New_York,America,PartlyCloudy,26.141039
32,38.916125,-77.224484,evening,18,58,New_York,America,Clear,790.0195
19,35.190637,-80.844655,evening,18,58,New_York,America,Clear,1265.7916
16,26.069049,-80.367561,evening,18,58,New_York,America,Rain,570.0402
48,35.777829,-78.637436,evening,18,58,New_York,America,Clear,493.07547
69,26.540555,-80.064363,evening,18,58,New_York,America,Rain,1517.408
13,40.147638,-83.030054,evening,18,58,New_York,America,Clear,475.51624
19,26.531837,-80.066196,evening,18,57,New_York,America,Rain,1517.408
19,35.778134,-78.643287,evening,18,57,New_York,America,Clear,493.07547
22,38.918094,-77.221969,evening,18,57,New_York,America,Clear,790.0195
35,44.337721,-72.757207,evening,18,57,New_York,America,Clear,38.953922
133,41.285603,-73.212811,evening,18,57,New_York,America,Clear,1361.0005
30,38.915817,-77.22098,evening,18,57,New_York,America,Clear,790.0195
41,35.188332,-80.845693,evening,18,57,New_York,America,Clear,1265.7916
23,35.7783,-78.636194,evening,18,57,New_York,America,Clear,493.07547
16,38.918126,-77.220801,evening,18,57,New_York,America,Clear,790.0195
118,26.526525,-80.055457,evening,18,56,New_York,America,Rain,1517.408
16,40.147399,-83.030054,evening,18,56,New_York,America,Clear,475.51624
21,38.916291,-77.218735,evening,18,56,New_York,America,Clear,790.0195
39,40.148779,-83.031816,evening,18,56,New_York,America,Clear,475.51624
70,39.957253,-75.920421,evening,18,56,New_York,America,Clear,107.52168
98,32.904084,-84.330909,evening,18,55,New_York,America,PartlyCloudy,86.49836
43,29.488695,-81.239449,evening,18,55,New_York,America,PartlyCloudy,26.141039
16,35.777291,-78.638854,evening,18,55,New_York,America,Clear,493.07547
19,39.410859,-77.421114,evening,18,55,New_York,America,Clear,849.44226
133,38.914745,-77.219274,evening,18,55,New_York,America,Clear,790.0195
13,38.916942,-77.219543,evening,18,55,New_York,America,Clear,790.0195
19,38.917073,-77.219274,evening,18,55,New_York,America,Clear,790.0195
16,39.409393,-77.42228,evening,18,54,New_York,America,Clear,849.44226
13,40.788476,-73.737902,evening,18,54,New_York,America,Clear,5206.375
4,40.147956,-83.030054,evening,18,54,New_York,America,Clear,475.51624
16,32.904953,-84.328772,evening,18,54,New_York,America,PartlyCloudy,86.49836
10,38.917915,-77.22107,evening,18,54,New_York,America,Clear,790.0195
19,26.547928,-80.077196,evening,18,54,New_York,America,Rain,1517.408
16,26.06553,-80.364169,evening,18,54,New_York,America,Rain,570.0402
19,38.919629,-77.222777,evening,18,54,New_York,America,Clear,790.0195
16,26.06586,-80.363647,evening,18,54,New_York,America,Rain,570.0402
16,44.338673,-72.756203,evening,18,54,New_York,America,Clear,38.953922
41,35.191351,-80.842839,evening,18,53,New_York,America,Clear,1265.7916
19,40.149193,-83.028124,evening,18,53,New_York,America,Clear,475.51624
13,39.954971,-75.921056,evening,18,53,New_York,America,Clear,107.52168
21,26.547758,-80.07737,evening,18,53,New_York,America,Rain,1517.408
13,38.917684,-77.22116,evening,18,53,New_York,America,Clear,790.0195
133,39.957107,-75.921147,evening,18,53,New_York,America,Clear,107.52168
133,44.338868,-72.757936,evening,18,53,New_York,America,Clear,38.953922
14,26.067315,-80.366256,evening,18,53,New_York,America,Rain,570.0402
11,38.916219,-77.22098,evening,18,52,New_York,America,Clear,790.0195
35,41.288412,-73.211704,evening,18,52,New_York,America,Clear,1361.0005
13,44.340196,-72.756494,evening,18,52,New_York,America,Clear,38.953922
19,38.918088,-77.218286,evening,18,52,New_York,America,Clear,790.0195
127,35.191469,-80.843271,evening,18,52,New_York,America,Clear,1265.7916
109,26.065827,-80.364517,evening,18,51,New_York,America,Rain,570.0402
129,35.187781,-80.845174,evening,18,51,New_York,America,Clear,1265.7916
133,38.917113,-77.219633,evening,18,50,New_York,America,Clear,790.0195
16,29.486815,-81.23549,evening,18,50,New_York,America,PartlyCloudy,26.141039
98,40.148283,-83.028879,evening,18,49,New_York,America,Clear,475.51624
16,38.917033,-77.219633,evening,18,49,New_York,America,Clear,790.0195
129,35.189668,-80.845347,evening,18,49,New_York,America,Clear,1265.7916
13,41.192074,-73.131226,evening,18,49,New_York,America,Clear,0
4,40.149064,-83.02334,evening,18,48,New_York,America,Clear,475.51624
16,29.48789,-81.236781,evening,18,48,New_York,America,PartlyCloudy,26.141039
41,35.188174,-80.844742,evening,18,48,New_York,America,Clear,1265.7916
19,32.904439,-84.330991,evening,18,48,New_York,America,PartlyCloudy,86.49836
19,32.903644,-84.328937,evening,18,47,New_York,America,PartlyCloudy,86.49836
96,41.192678,-73.131687,evening,18,47,New_York,America,Clear,0
13,39.410789,-77.421204,evening,18,46,New_York,America,Clear,849.44226
4,40.149213,-83.023172,evening,18,46,New_York,America,Clear,475.51624
129,35.189321,-80.844136,evening,18,46,New_York,America,Clear,1265.7916
129,35.190297,-80.844655,evening,18,46,New_York,America,Clear,1265.7916
16,35.191469,-80.844396,evening,18,45,New_York,America,Clear,1265.7916
10,39.11877,-76.586885,evening,18,45,New_York,America,Clear,1055.8982
69,35.191162,-80.844828,evening,18,45,New_York,America,Clear,1265.7916
35,40.148604,-83.031564,evening,18,44,New_York,America,Clear,475.51624
19,39.439465,-77.469973,evening,18,42,New_York,America,Clear,849.44226
52,32.926504,-84.331731,evening,18,42,New_York,America,PartlyCloudy,86.49836
4,40.14891,-83.023424,evening,18,42,New_York,America,Clear,475.51624
41,38.918638,-77.219633,evening,18,41,New_York,America,Clear,790.0195
13,32.903552,-84.328855,evening,18,41,New_York,America,PartlyCloudy,86.49836
16,33.110492,-84.342004,evening,18,41,New_York,America,PartlyCloudy,32.494587
16,38.918126,-77.220082,evening,18,40,New_York,America,Clear,790.0195
21,39.287922,-76.609364,evening,18,36,New_York,America,PartlyCloudy,1312.533
60,39.43849,-77.469794,evening,18,35,New_York,America,Clear,849.44226
19,29.491161,-81.237298,evening,18,34,New_York,America,PartlyCloudy,26.141039
19,40.151966,-83.02527,evening,18,34,New_York,America,Clear,475.51624
16,32.904013,-84.329348,evening,18,34,New_York,America,PartlyCloudy,86.49836
19,40.15183,-83.023004,evening,18,34,New_York,America,Clear,475.51624
4,40.15039,-83.025522,evening,18,34,New_York,America,Clear,475.51624
19,40.148868,-83.026697,evening,18,34,New_York,America,Clear,475.51624
17,39.039191,-77.378155,evening,18,33,New_York,America,Clear,683.3539
13,38.917069,-77.224304,evening,18,33,New_York,America,Clear,790.0195
10,38.914544,-77.219633,evening,18,33,New_York,America,Clear,790.0195
133,38.916387,-77.223226,evening,18,32,New_York,America,Clear,790.0195
129,35.192059,-80.843185,evening,18,32,New_York,America,Clear,1265.7916
13,36.106164,-79.501628,evening,18,32,New_York,America,Clear,67.10759
16,36.105609,-79.502946,evening,18,32,New_York,America,Clear,67.10759
19,40.152165,-83.024599,evening,18,32,New_York,America,Clear,475.51624
19,40.151404,-83.025186,evening,18,32,New_York,America,Clear,475.51624
16,32.927004,-84.331156,evening,18,31,New_York,America,PartlyCloudy,86.49836
16,38.913951,-77.220801,evening,18,31,New_York,America,Clear,790.0195
41,35.190598,-80.844136,evening,18,31,New_York,America,Clear,1265.7916
19,33.60479,-83.872772,evening,18,31,New_York,America,Clear,83.418015
4,40.149049,-83.028375,evening,18,30,New_York,America,Clear,475.51624
48,38.915958,-77.220801,evening,18,30,New_York,America,Clear,790.0195
96,40.149879,-83.02762,evening,18,30,New_York,America,Clear,475.51624
22,38.916373,-77.216579,evening,18,30,New_York,America,Clear,790.0195
19,32.927585,-84.330416,evening,18,30,New_York,America,PartlyCloudy,86.49836
16,38.918077,-77.218915,evening,18,30,New_York,America,Clear,790.0195
4,29.487204,-81.237298,evening,18,29,New_York,America,PartlyCloudy,26.141039
133,39.439217,-77.469883,evening,18,29,New_York,America,Clear,849.44226
16,40.151374,-83.024683,evening,18,29,New_York,America,Clear,475.51624
19,38.91422,-77.222507,evening,18,29,New_York,America,Clear,790.0195
129,35.191843,-80.843704,evening,18,29,New_York,America,Clear,1265.7916
16,29.485901,-81.237986,evening,18,29,New_York,America,PartlyCloudy,26.141039
19,32.926603,-84.331978,evening,18,29,New_York,America,PartlyCloudy,86.49836
133,38.853021,-77.34505,evening,18,28,New_York,America,Clear,880.8093
13,40.148295,-83.030389,evening,18,28,New_York,America,Clear,475.51624
16,38.919529,-77.221879,evening,18,28,New_York,America,Clear,790.0195
54,35.19031,-80.844828,evening,18,28,New_York,America,Clear,1265.7916
21,35.187225,-80.846817,evening,18,28,New_York,America,Clear,1265.7916
22,38.917271,-77.222507,evening,18,28,New_York,America,Clear,790.0195
16,29.487125,-81.236093,evening,18,28,New_York,America,PartlyCloudy,26.141039
21,38.916497,-77.223495,evening,18,28,New_York,America,Clear,790.0195
54,35.18934,-80.84552,evening,18,28,New_York,America,Clear,1265.7916
4,40.145406,-83.027368,evening,18,28,New_York,America,Clear,475.51624
16,38.917663,-77.222418,evening,18,28,New_York,America,Clear,790.0195
16,38.91743,-77.223945,evening,18,27,New_York,America,Clear,790.0195
48,38.916222,-77.216669,evening,18,27,New_York,America,Clear,790.0195
41,35.191259,-80.842752,evening,18,27,New_York,America,Clear,1265.7916
48,42.88317,-73.940529,evening,18,27,New_York,America,Clear,296.7843
19,42.886356,-73.944111,evening,18,27,New_York,America,Clear,296.7843
129,39.037558,-77.377886,evening,18,27,New_York,America,Clear,683.3539
19,35.189688,-80.845607,evening,18,27,New_York,America,Clear,1265.7916
19,29.487974,-81.236695,evening,18,27,New_York,America,PartlyCloudy,26.141039
21,38.919479,-77.222148,evening,18,27,New_York,America,Clear,790.0195
21,33.605389,-83.876085,evening,18,26,New_York,America,Clear,83.418015
29,42.888446,-73.942641,evening,18,26,New_York,America,Clear,296.7843
4,29.489399,-81.240568,evening,18,26,New_York,America,PartlyCloudy,26.141039
21,38.916477,-77.224034,evening,18,26,New_York,America,Clear,790.0195
16,35.191652,-80.84232,evening,18,26,New_York,America,Clear,1265.7916
16,38.919126,-77.224034,evening,18,26,New_York,America,Clear,790.0195
4,40.148564,-83.030893,evening,18,25,New_York,America,Clear,475.51624
19,33.605145,-83.874677,evening,18,25,New_York,America,Clear,83.418015
13,33.603044,-83.877989,evening,18,25,New_York,America,Clear,83.418015
13,40.14934,-83.02527,evening,18,25,New_York,America,Clear,475.51624
4,40.148654,-83.031061,evening,18,25,New_York,America,Clear,475.51624
102,38.916309,-77.22107,evening,18,25,New_York,America,Clear,790.0195
16,40.151753,-83.02569,evening,18,25,New_York,America,Clear,475.51624
19,38.917965,-77.220801,evening,18,25,New_York,America,Clear,790.0195
19,38.916982,-77.219903,evening,18,25,New_York,America,Clear,790.0195
126,30.29731,-81.465275,evening,18,25,New_York,America,PartlyCloudy,192.07222
16,38.917825,-77.220262,evening,18,24,New_York,America,Clear,790.0195
21,40.446703,-80.010653,evening,18,24,New_York,America,Clear,1754.2621
4,40.148258,-83.028459,evening,18,24,New_York,America,Clear,475.51624
19,33.604555,-83.87683,evening,18,24,New_York,America,Clear,83.418015
19,29.486833,-81.237125,evening,18,24,New_York,America,PartlyCloudy,26.141039
16,39.03605,-77.375822,evening,18,24,New_York,America,Clear,683.3539
16,30.294677,-81.461929,evening,18,24,New_York,America,PartlyCloudy,192.07222
69,38.916718,-77.224034,evening,18,24,New_York,America,Clear,790.0195
41,35.19234,-80.843531,evening,18,23,New_York,America,Clear,1265.7916
13,38.91567,-77.216759,evening,18,23,New_York,America,Clear,790.0195
16,38.916586,-77.225022,evening,18,23,New_York,America,Clear,790.0195
129,39.039162,-77.377886,evening,18,23,New_York,America,Clear,683.3539
19,38.916588,-77.222867,evening,18,23,New_York,America,Clear,790.0195
41,38.919669,-77.222418,evening,18,23,New_York,America,Clear,790.0195
16,38.916849,-77.223046,evening,18,22,New_York,America,Clear,790.0195
43,38.918228,-77.218825,evening,18,22,New_York,America,Clear,790.0195
13,30.294671,-81.461843,evening,18,22,New_York,America,PartlyCloudy,192.07222
16,35.189013,-80.845693,evening,18,22,New_York,America,Clear,1265.7916
16,40.14784,-83.03341,evening,18,22,New_York,America,Clear,475.51624
17,25.688077,-80.308558,evening,18,22,New_York,America,Rain,1517.408
69,25.688157,-80.308384,evening,18,22,New_York,America,Rain,1517.408
79,39.039253,-77.377258,evening,18,22,New_York,America,Clear,683.3539
13,30.295286,-81.463044,evening,18,22,New_York,America,PartlyCloudy,192.07222
16,38.918103,-77.223495,evening,18,22,New_York,America,Clear,790.0195
16,25.7867,-80.13034,evening,18,22,New_York,America,LightRain,0
48,38.917339,-77.224573,evening,18,22,New_York,America,Clear,790.0195
19,38.918266,-77.22134,evening,18,22,New_York,America,Clear,790.0195
19,40.149548,-83.024767,evening,18,22,New_York,America,Clear,475.51624
16,25.788925,-80.130777,evening,18,22,New_York,America,LightRain,0
13,42.884503,-73.937406,evening,18,22,New_York,America,Clear,296.7843
13,38.917363,-77.22116,evening,18,22,New_York,America,Clear,790.0195
16,40.151477,-83.023759,evening,18,22,New_York,America,Clear,475.51624
4,40.148615,-83.031732,evening,18,22,New_York,America,Clear,475.51624
16,38.917661,-77.223855,evening,18,21,New_York,America,Clear,790.0195
19,38.917863,-77.222777,evening,18,21,New_York,America,Clear,790.0195
19,36.106004,-79.501716,evening,18,21,New_York,America,Clear,67.10759
19,35.191574,-80.842406,evening,18,21,New_York,America,Clear,1265.7916
13,40.148397,-83.028124,evening,18,21,New_York,America,Clear,475.51624
10,40.151921,-83.024515,evening,18,21,New_York,America,Clear,475.51624
41,40.15035,-83.026193,evening,18,21,New_York,America,Clear,475.51624
118,33.60508,-83.873352,evening,18,21,New_York,America,Clear,83.418015
16,40.15044,-83.026361,evening,18,21,New_York,America,Clear,475.51624
13,25.693392,-80.314129,evening,18,21,New_York,America,Rain,1517.408
16,29.486267,-81.239449,evening,18,21,New_York,America,PartlyCloudy,26.141039
13,40.149463,-83.024683,evening,18,20,New_York,America,Clear,475.51624
13,33.604805,-83.874843,evening,18,20,New_York,America,Clear,83.418015
14,29.489725,-81.241428,evening,18,20,New_York,America,PartlyCloudy,26.141039
41,35.193225,-80.842839,evening,18,20,New_York,America,Clear,1265.7916
19,33.605047,-83.87269,evening,18,20,New_York,America,Clear,83.418015
16,38.915594,-77.224034,evening,18,20,New_York,America,Clear,790.0195
46,38.918086,-77.219723,evening,18,20,New_York,America,Clear,790.0195
102,38.916499,-77.22134,evening,18,20,New_York,America,Clear,790.0195
48,38.916313,-77.21604,evening,18,20,New_York,America,Clear,790.0195
21,25.785734,-80.134964,evening,18,20,New_York,America,LightRain,0
16,30.297746,-81.465103,evening,18,20,New_York,America,PartlyCloudy,192.07222
21,38.917563,-77.221519,evening,18,20,New_York,America,Clear,790.0195
16,40.144793,-83.026445,evening,18,20,New_York,America,Clear,475.51624
13,35.192327,-80.843358,evening,18,20,New_York,America,Clear,1265.7916
4,29.489033,-81.240482,evening,18,20,New_York,America,PartlyCloudy,26.141039
21,36.106508,-79.501716,evening,18,20,New_York,America,Clear,67.10759
98,25.787745,-80.13226,evening,18,20,New_York,America,LightRain,0
16,38.91702,-77.223136,evening,18,19,New_York,America,Clear,790.0195
16,38.918847,-77.222238,evening,18,19,New_York,America,Clear,790.0195
13,42.883063,-73.938232,evening,18,19,New_York,America,Clear,296.7843
60,25.690761,-80.308993,evening,18,19,New_York,America,Rain,1517.408
16,38.91704,-77.223316,evening,18,19,New_York,America,Clear,790.0195
19,30.294766,-81.461929,evening,18,19,New_York,America,PartlyCloudy,192.07222
129,38.918672,-77.214872,evening,18,19,New_York,America,Clear,790.0195
16,25.785649,-80.131038,evening,18,19,New_York,America,LightRain,0
16,40.148884,-83.017716,evening,18,19,New_York,America,Clear,475.51624
13,25.787968,-80.130166,evening,18,19,New_York,America,LightRain,0
35,40.148684,-83.031564,evening,18,19,New_York,America,Clear,475.51624
16,38.917974,-77.221609,evening,18,18,New_York,America,Clear,790.0195
19,29.487251,-81.239363,evening,18,18,New_York,America,PartlyCloudy,26.141039
16,38.915453,-77.224214,evening,18,18,New_York,America,Clear,790.0195
48,42.888817,-73.942641,evening,18,18,New_York,America,Clear,296.7843
21,38.918724,-77.224753,evening,18,18,New_York,America,Clear,790.0195
48,42.884191,-73.935752,evening,18,18,New_York,America,Clear,296.7843
16,35.192511,-80.843531,evening,18,18,New_York,America,Clear,1265.7916
29,35.191443,-80.841801,evening,18,18,New_York,America,Clear,1265.7916
16,38.917411,-77.223046,evening,18,18,New_York,America,Clear,790.0195
54,38.918372,-77.214333,evening,18,18,New_York,America,Clear,790.0195
21,38.915807,-77.220891,evening,18,18,New_York,America,Clear,790.0195
21,38.917905,-77.220262,evening,18,17,New_York,America,Clear,790.0195
43,35.777957,-78.643198,evening,18,17,New_York,America,Clear,493.07547
13,40.151736,-83.024095,evening,18,17,New_York,America,Clear,475.51624
19,38.854962,-77.344422,evening,18,17,New_York,America,Clear,880.8093
19,29.487603,-81.236523,evening,18,17,New_York,America,PartlyCloudy,26.141039
11,42.883035,-73.94062,evening,18,17,New_York,America,Clear,296.7843
133,40.148685,-83.032907,evening,18,17,New_York,America,Clear,475.51624
19,25.690896,-80.312388,evening,18,17,New_York,America,Rain,1517.408
19,33.605298,-83.876002,evening,18,17,New_York,America,Clear,83.418015
21,33.60393,-83.87476,evening,18,16,New_York,America,Clear,83.418015
19,38.915848,-77.220531,evening,18,16,New_York,America,Clear,790.0195
19,25.687099,-80.308993,evening,18,16,New_York,America,Rain,1517.408
111,42.884525,-73.942733,evening,18,16,New_York,America,Clear,296.7843
16,25.787925,-80.130864,evening,18,16,New_York,America,LightRain,0
19,40.151069,-83.023592,evening,18,16,New_York,America,Clear,475.51624
19,33.603111,-83.877575,evening,18,16,New_York,America,Clear,83.418015
54,35.189321,-80.844136,evening,18,16,New_York,America,Clear,1265.7916
19,40.148988,-83.027368,evening,18,16,New_York,America,Clear,475.51624
19,38.917056,-77.215501,evening,18,16,New_York,America,Clear,790.0195
19,38.918285,-77.222238,evening,18,15,New_York,America,Clear,790.0195
